text,source,translated,backtranslated,similarity_score
"Hmm, it's gets you close to tears at the point if you are an African, makes you teary if you are Ghanaian, and makes you wail if you are Asante.",youtube comments,"Hmm, Ɔbɛma wo anaa wobɛdze adesae ɛda a na woka ho afei sɛ woka African, Ɔbɛma woaduadua sɛ woka Ghanaian, na Ɔbɛma woayɛ ahowasene sɛ woka Asante.","""Hmm, Is it a problem if you are black and you come from a royal family and you are an African, Is it a problem if you are dark-skinned and you are a Ghanaian, and Is it a problem if you are brave and you are an Asante.""",0.4650154709815979
"Almost cried, thank you, the great historian.",youtube comments,"Fafri no, meda wo ase, opanyin a owu adwenkorɔ ne dzin.","Excuse me, sir, please I need your help, elder who has wisdom's ears.",0.20634543895721436
This history is what some people don’t want to hear ..but what is written is written.,youtube comments,"Asem yi yi deε yɛmpene no nni. Nanso nea wo dwa no, ɛdwa.","This matter is none of his business. But as for what concerns you, it concerns you.",0.05373022332787514
I am a Ga but my grand mother was called Afia Sarpong because her grabd aunt was one of five ppl from juabeng who lost their way after the katamanso war and lande at osu.,youtube comments,"Metse Ga bi, nanso wo nana no yɛ Afia Sarpong dɛ ɛnyɛ nana no kankyia no dɛ ɛwɔ Juabeng mu fofo puei no a wɔnsaee wɔn Katamanso apam mu nan wɔnsaato wɔ Osu mu.","I speak Ga, but that gentleman is Afia Sarpong who is that gentleman's niece who was one of the first people from Juabeng to settle in Katamanso and later moved to Osu.",0.6895160675048828
"Their names were Nana Tiakwa, Owusu Afriyie Afia Sarpong obiri yeboa i forgotten the last . All from Asante juaben.",youtube comments,"Wɔn adwen ne Nana Tiakwa, Owusu Afriyie, Afia Sarpong, Obiri Yeboa, mennsen na yɛda no. Nyɛ wɔnnsi fri Asante Juaben.","They have a meeting with Nana Tiakwa, Owusu Afriyie, Afia Sarpong, Obiri Yeboa, let's also go there. It's happening in Asante Juaben.",0.6656399965286255
There was a community war at osudoku in shai hills that was not ending until the whites intervened.,youtube comments,Osudoku mu na Shai Hills so na ɔko no wɔha a ɔnnnsusui gyesɛ oburoni fo) no baa,The one from Osudoku at Shai Hills who doesn't understand English has come,0.3612489104270935
"When the whites detected those caused the war the were made to leave the place the left and moved all the way to create the present osu , it was there at osu five junction near the night market where they saw those young juabens sitting there looking sad and lost realizing they were asantes and knowing they have been defeated at the katamanso war took the women as wives and used the men fir work and that is how the got Osu Ashanti.",youtube comments,[Oburoni ba no ahwere no na wohunu wohun no wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu wohunu,The white man's child is playing and you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it you see it,0.31569162011146545
"Yessssss, first time hearing of my grand, grand grand father.",youtube comments,"Ei, dɛ merefrɛ me daadaa daadaa daadaa ho akyire","""Oh, I should have called my grandfather first""",0.4485666751861572
Thank you so much.,youtube comments,Medaase paa.,Thank you very much.,0.8514424562454224
Your story is very true.,youtube comments,Wo nkakraba yɛ yie yie.,Your child is very beautiful.,0.2713389992713928
GOD BLESS LAWYER ANOKYE FOR ENLIGHTENING US ABOUT THE RICH HISTORY OF THE GREAT ASHANTI KINGDOM.,youtube comments,NYAME NHYIRA LAWYER ANOKYE WO HO AHYEASE ASE AKYER KYINYANE NO MU NSEM NTI.,"BY THE GRACE OF GOD, LAWYER ANOKYE HAS RECEIVED HIS VERDICT TODAY, AND THE JUDGE HAS EXPLAINED THE MATTERS IN DETAIL.",0.5200077295303345
"ONLY THE DOUBTING "" THOMASES"" WITH NEGETIVE MINSET WILL NOT ACCEPT THE RICH HISTORY OF ASHANTI KINGDOM OF OLD GHANA.",youtube comments,Na yɛmmɔfoa Thomas no adwene a emu yɛ nekɛse anaa yɛnnya nnie akyɛdeɛ ne Ashanti ahenee no ho ban mu bi,"""But we do not know if our friend Thomas' thoughts are his own opinions or we have not heard his views on the Ashanti king's issues yet""",0.5396384000778198
INDEED THE QUEENS GARDEN CITY.,youtube comments,"NOKWAR, QUEENRENSEN AMANEHUNU KURO.","Brother, let's develop our town.",0.258873850107193
Very intelligent man.,youtube comments,Kaniaman yi yɛ yɛden,This light is dim,0.1681472212076187
What a wooowww.,youtube comments,"Ei, wɔw!","Oh, wow!",0.293438196182251
U need to go to all media station.,youtube comments,Wobɛgye nkɔ so wɔ media station mu.,You will get a job at a media station.,0.5970360040664673
Wow! ThIs lawyer is very knowledgeable.,youtube comments,Ei! Gyedie no yɛ pɛpɛɛpɑ!,Wow! It's very beautiful!,0.2792738378047943
"Great! ,Great ,Great !",youtube comments,"Ehee!, Ehee, Ehee!","Oh!, Oh!, Oh!",0.3804354667663574
Am proud to be Ashanti.,youtube comments,Megyimi Ashanti,I am an Ashanti,0.8296022415161133
Great history.,youtube comments,Anibuei pa.,Good afternoon,0.1977877914905548
Wonderful!,youtube comments,Ehee!,Look!,0.36889126896858215
I didn’t know that the Ashanti empire was that great.,youtube comments,Nnyɛfra kwan yi se Anane ahenee yɛ yɛ dɛn,"""This journey of wisdom is as difficult as climbing a spider web""",0.1277368813753128
"This man is supper, he knows it all.",youtube comments,"gya no yɛ supper, ɔnim adanse","leave that for supper, he knows the importance",0.6848090887069702
"I am Fante but proud that even before the arrival of europeans, Africans were great and on expeditions.",youtube comments,"Metse Fante nɛ ma mogya sɛ, sɛdeɛ wɔabɔ abrofo aba yɛ no, Afrikafo nyinaa nyɛ pow mu nɛ wɔnsɛsɛ ankɔsee kɔkɔ","I speak Fante but my blood is, because our ancestors came and all Africans are in pain and we are suffering greatly",0.5614221096038818
Well done.,youtube comments,Mepa wo kyɛw,I will  you,0.1752808690071106
Am proud of an Asanti.,youtube comments,Megyimi Asantefo,I am an Ashanti,0.38074249029159546
Beautiful and amazing too far my Ashanti.,youtube comments,Ahwɛfoadoo ne awuradekasa koraa me Ashanti,The beauty and the divine grace of Ashanti,0.776297390460968
Forever Loving The Asantehene Kingdom.,youtube comments,Afe yi yɛ dɔ na Otumfuo ne Asanteman,This year is full of praise for Otumfuo and Asanteman,0.4663134515285492
Eeeeiiii Aden Koraanie ASANTEFOUR YAKOYANO.,youtube comments,"Eeii Aden nkoraa nti, Asantefoɔ yɛ koyano.","""Because of Aden's constant complaints, the Ashantis have become annoyed.""",0.2668626606464386
The man is brilliant.,youtube comments,Obarima yɛ ntentan.,The man is stubborn,0.43318623304367065
"I even don't wanna hear the name Kwame Tuah again , by the way, I love this man because everything is on point.",youtube comments,"Sɛ mepɛ me hu Kwame Tuah anim a, nanso menye dɛn no, menye dɛn no do. Dɛɛ, mepɛ no kyɛfa a ɛho ban adɛn.","If I call Kwame Tuah's name, it's not that I hate him or anything. It's just that I need his help with something.",0.7907803058624268
The Asante History !!!,youtube comments,Asante afahyé !!!,Thank you very much!!!,0.17603768408298492
This man saying good things about the wicked abrofo when they caused major issues.,youtube comments,"gyimi kae ne ho adwene a, abrofo nwanwafo a wde bibiara adi dwuma no mu.","except those who are ignorant of its meaning, everyone has their share of work in it.",0.09871456027030945
Wow interesting history.,youtube comments,"Ee, adesua do!","""Ee, it's a big loss!""",0.07885805517435074
Ashanti and the Kingdom shall be great again.,youtube comments,Asante ne Okyman yɛbɛma yɛ dɔɔsoɔ dadaada.,The Asante and Okyman have truly suffered.,0.29082921147346497
Yaa Asantewaa is intelligent.,youtube comments,Yaa Asantewaa ye adwen.,Yaa Asantewaa is thinking.,0.7892858982086182
Long live Lawyer.,youtube comments,Esi Lawyer awie,Esi is a lawyer,0.4786144495010376
Great historian.,youtube comments,Ohohoo ni,Today,0.2222152054309845
"Yaa Asantewaa’s speech “ countrymen, it has come to my notice that many of you are losing confidence in me as a queen mother, let us prove to our enemies that they can’t spirit us”.",youtube comments,"Yaa Asantewaa hunu a, afɔfo, mehu sɛ womfrɛ me nkɔsoɔ ne yɛn akatua no mu, dɛ yɛn nyɛ yɛn atorofoɔ nyimpa sɛ wɔnntumi nkontompo yɛn","""Yaa Asantewaa said, listen, I have heard that you are begging us for our golden stools, but we cannot give our inheritance to strangers""",0.5333032011985779
Asante Kingdom still lives forever.,youtube comments,Asante Kingdom de ankasa efiri anadwo.,The origin of the Asante Kingdom is from long ago.,0.6824154257774353
This man mix fact history with oral history.,youtube comments,gyidifo no de afahy3 ne ns3m ns3m nsɛm no nkɔkɔ ne nsɛm a emuna ebu,"""the believer uses prayers and constant psalms to endure their pain""",0.048793304711580276
Nice one.,youtube comments,Ehia nipa,How much is it,0.08392169326543808
Can this man pls write a book on all this?,youtube comments,Onipa yi na Ɔde bɛkyerɛ adwuma bi pɛsɛ wɔ ne nsɛm yi so?,"""Is it this person who will also explain this matter further?""",0.20460070669651031
I think to some extent the fall of the Ashanti empire has to do with Kwame Tuah who kept snitching on his own people.,youtube comments,Metumi asee kakra biara nkɔsoɔ ne Asante man akutu ne Kwame Tuah a ɔde ne nkoro nna nkuro no nsie,I have not seen anything like that before in the Asante region since Kwame Tuah used his talent to develop his town,0.5133795738220215
"Yaa Asantewaa was first sent to a hidden village called Akwaboa, then to Asakraka, near Mfensi, then when she was being chased, she went to Domeabra-Mpasaaaso, another hidden Ashanti village where she was traced and captured by the British Troops.",youtube comments,"Yaa Asantewaa yɛɛ kaa kɔrɔ nkurasesa kuro a ɛyɛ Akwaboa, afei kɔr Asakraka, Mfensi kakraa, afei ɛbɛyɛ ɛkaa no nso ɔkɔr Domeabra-Mpasaaaso, nkurasesa kuro bi a ɛyɛ Asante kuro no,  no mu na ɔsukuradɛn aniwa a Briten nkoa no bɔɔ no akyɛ.","Yaa Asantewaa went to fight a war at Akwaboa, then to Asakraka, a small town, and then it will be at Domeabra-Mpasaaaso, another town that is an Asante town, where she rested her feet from the British.",0.8456797003746033
"Point of correction lawyer. Jan kwa or Jan Corney wasn't an Nzema. He was an Ahanta, and Princess Town is also a small town in Ahantaland. Even the people of Axim are not Nzemas, but Ahantas.",youtube comments,"Dwumadie henn sreseso ablade. Jan kwa ne Jan Corney nnyi kraa Nzema. Ne yɛɛ Ahanta, ne Princess Town nso yɛ kuro bi koro a ɛwɔ Ahantaland. Sɛdeɛ Axim fo nso nnyɛ Nzema, nna ɛyɛ Ahanta fo.","""All languages have their difficulties. Jan speaks neither Janzema nor Nzema. He is Ahanta, and Princess Town is also a big town in Ahantaland. Although Axim is not Nzema, it is an Ahanta town.""",0.6780572533607483
"Perry-Martin field gun, currently on display at the Kumasi military museum (Kumasi Fort). It's an artillery piece, not a bomb.",youtube comments,"Pɛri-Martin apata afata, kokyɛ wɔ Kumasi apatamuban mu (Kumasi Kɔtia). Ɔyɛ apata adakaa, yɛnyɛ bomu.","Martin receives a share of the land, near the Kumasi slaughterhouse (Kumasi Abattoir). It is a plot of land; we do not dispute it.",0.28348052501678467
Proper Game of thrones.,youtube comments,Gye die Game of Thrones,Watch the Game of Thrones,0.6728035807609558
Piawwwwww️.,youtube comments,Kyiiiiiiw.,Be quiet.,0.19550330936908722
Asante religion.,youtube comments,Asante agyede,Thank you very much,0.08010569214820862
Asanteman Ay3 bi ooooooo !!!!!,youtube comments,Asanteman due ne ooooooo !!!!!,Hail Asanteman,0.6024128198623657
Curse be upon whoever created division between Ewes and Asantes.,youtube comments,Kur abɛ who kata Ewe ne Asante animuonyam anaa,It is difficult to understand the difference between Ewe and Asante culture,0.4647873342037201
"Proud Ashant, kum apem a apem b3ba.",youtube comments,"Ashanti ba, kum apem a, apem beba.","If a child of Ashanti, kill a thousand, a thousand will come",0.3547325134277344
Perry Martin bomb aka premoo Ato.,youtube comments,Pɛri Martin bɔm aka prɛmoo Ato,Martin has taken Ato's book,0.5153941512107849
"In 1874, the Royal household took refuge in the village of Apampatia, near Ejisu.",youtube comments,"Afeisu abakan ne Apampatia kurono mu, 1874 yepia na Oheneba fo no nsamansamanfo hyiaa wokyi.","On Thursday, at the Apampatia junction, 1874 in the afternoon the prince's soldiers occupied it.",0.5611082315444946
"Kwaku Dua, a four-year-old royal earned the nickname ""Prempeh"", meaning detestable times.",youtube comments,"Kwaku Dua, awoͻhaanyͻ a ͻwoͻ nnan ha a ͻde banyinsoͻ dͻ ""Prempeh"", εyε nkonimdie no mu adesua.","""Kwaku Dua, because of the difficulties he faced while growing up, he chose the name 'Prempeh' as a household name.""",0.7218717932701111
The village of Apampatia is now a suburb of of Odaho.,youtube comments,Apampatia kuro yɛ Odaho atseaseaho kɛseaa,The capital of the Apampatia region is a big metropolitan city,0.6284475326538086
The boy Kwaku Duah went on to become Asantehene at the age of 18.,youtube comments,Kwaku Duah no baako nea ɔkɔtɔ so ne ɔyɛɛ Asantehene a ɔdaadeɛ 18.,Kwaku Duah's only child is now the Asantehene and he is 18 years old,0.869299054145813
Prempeh is the corrupted form of Brempeh (br3 a y3mp3= br3mpeh=Prempeh).,youtube comments,Prempeh yɛ Brempeh (br3 a yɛmpɛ= brɛmpeh=Prempeh) anansesɛm.,"Prempeh means storyteller (if it is not good, it is the storyteller's fault=Prempeh=storyteller) in folktales.",0.3743380010128021
By 1828 British passed a law to have nothing to do with Gold Coast.,youtube comments,Afeegyasee no negya abakan adse a 1828 ano ne Sikagyina no ho ban ankasa,"The treaty was signed on August 18, 1828, between them and the Dutch",0.2663451135158539
It was 1843 when Maclean came to Gold Coast to represent the Company of Merchants.,youtube comments,Esenakyirre a Maclean bae Gold Coast ne Company of Merchants akye no yee 1843.,The agreement between Maclean and the Gold Coast Company of Merchants occurred in 1843.,0.906522274017334
It was in 1844 when Comander Hill came to Gold Coast sign the treaty with the Coastal chiefs.,youtube comments,Etie saa 1844 yi na Comander Hill bae Gold Coast sii asetena mu n'akofo bra.,"In the year 1844, Commander Hill came to the Gold Coast to establish a treaty with his in-laws.",0.8456451892852783
"Is not wenniba, is Senya Beraku.",youtube comments,"Nnyɛ wenniba, na ɛyɛ Senya Beraku.","It's not far, it's Senya Beraku.",0.6323174834251404
"The is a village call Bonsukuo, where they settle.",youtube comments,Yɛde bɔɔ no nna Bonsukrom mu wɔhɔ a wɔde toa.,We will take it to Bonsukrom tomorrow when we go to farm.,0.4480975866317749
i want to download this video.,youtube comments,Me pɛ sɛ megye video yi,I don't want to see this video,0.5377689599990845
This man must write a book on history b4 the worse happen.,youtube comments,gyasi no di nnwuma biakyire no akyerkyerkyere egu animuonyam ansa na ebebaa,"If the eagle does not have patience, it will not get to eat the animal's intestines before they get rotten",0.10848186910152435
History is narrated differently from every side.,youtube comments,Abusua kakraba mu na abakasefo kra abebusua no dwa,"""The extended family system is where relatives depend on the family for support""",0.12938430905342102
Other tribes like Fantes also have their own narrative.,youtube comments,Awawsoɔ ne Fantesfoɔ no na wɔwɔ ne nsɛm,"""The farmer and the Fantes are there with their news""",0.4557548463344574
I don't think anyone will name his son Tuah.,youtube comments,Menim sem na yɛbɛma no ba Tuah.,I don't know if we will give it to Tuah.,0.5854293704032898
Sheep among the wolf.,youtube comments,Ahwenfoɔ ne aboa wɔn mu.,The writer and his animal,0.48518437147140503
"I heard that, they chose Prempeh as the next king instead of Kwame Tua.",youtube comments,"Metuae, wɔabɔ Prempeh sika koroaa no Kwame Tua nso ansa","""Kwame Tua also did not receive even a single penny of Prempeh's money yesterday""",0.5635443925857544
That’s why he did that.,youtube comments,Eno ne deɛ ɔyɛɛ no,That is why he did it,0.7810291647911072
Pls where is that HISTORY Books?,youtube comments,Sɛ wɔ hɛn na HISTORY NNPA؟,Do you understand HISTORY at all?,0.4087609350681305
Adansi piaaaaaaaw we are the best.,youtube comments,Adansi piaaaaaaaw yɛ yɛso den.,"""The matter is very serious.""",-0.006344042252749205
The name of the Juabeng hene was Boakye tenten which was corrupted to Boateng.,youtube comments,Juabenghene no mu din yɛ Boakye Tɛntɛn a yagyaeɛ no yɛ Boateng.,"""The name of that Juaben chief is Boakye Tenten, but we call him Boateng.""",0.6717885732650757
Who was Captain Afrifa in the Ashanti war?,youtube comments,"Ashanti kɔ kasaa no mu, nea ɔkyɛ no Obrafo Afrifa?","""In the Ashanti language, what is his name for Obrafo Afrifa?""",0.6279920935630798
Thanks for sharing this Asante bacame British colony and it's British colony.,youtube comments,"Wɔ da Asante yɛɛ nea ɛyɛɛ British colony, na ɛyɛ British colony.","When it became a British colony, Asante was a British colony.",0.6885999441146851
The Ashanti Empire is still alive today.,youtube comments,Asanteman wɔ hɔ a ɛwɔ hɛn adakye,Ashanti Kingdom is a place of peace and prosperity,0.7253673076629639
Otumfuor is still the greatest king in Ghana.,youtube comments,Otumfuor deɛ okyeame ahyɛseɛ nna Ghana.,The Asantehene says that his linguist has done well in Ghana.,0.4837205111980438
God will punish Kwame Tua’s ghost.,youtube comments,Nyame bɛyɛ ahotɔ Kwame Tua mu.,God will make Kwame Tua victorious.,0.7382619380950928
"Was Akwamu who settled in Ivory Coast, not Bono Manso rather along the River Cumoi.",youtube comments,"Akwamu no na ɔnyae Cote d'Ivoire, na mmom Bono Manso ama river Cumoi ho","Akwamu is on the border of Cote d'Ivoire, and also the Bono Manso up to the river Cumoi",0.8220202326774597
Bono left Yefri to Bono manso and they discovered earth quack there so they moved downward to Takyiman.,youtube comments,"Bono braa Yefri bae Bono manso ne esi yee, esi de yaree ase atakyiman","When Bono came, we left Bono state as it was, it has now turned into a forest",0.5278294682502747
Which means Ashanti kingdom goes beyond one tribe.,youtube comments,"Ashanti man bere no, ne ho nya kakra kuro","The Ashanti man is calling him, his voice is very distant",0.5930720567703247
Africa must be gmreat again.,youtube comments,Afrika yɛbɛma yɛ gmreat bio,Africa will be great again,0.6384490132331848
Kwame Tua is the biggest traitor.h333,youtube comments,Kwame Tua yɛ abɔdeɛ a edi yɛn nkɔso.,Kwame Tua is the rock that we lean on.,0.6272345185279846
"Kofi karikari died on the road coming to be enstooled as king of Ashanti again but in the night when coming he began to vomiting, he couldn't survive before others who also died, so it was the turn of Tweneboana while quenmother Yaa achiaa was Premier the second.",youtube comments,"Kofi Karikari wuuyee ne kyirikyiri ba no koduro no bae enstooled ne Ashanti Ohene, na yetumawu anadwo beba a, na wubuuyee, onnyi kra na yetumawu no nna wohaw no, enti due ne Tweneboana nna Yaa Achiaa na odi Premier due.","""Kofi Karikari heard the cannon fire and realized he had been enstooled as the Ashanti King, so we will meet at midnight, and when he hears it, he will not have a soul and we will meet him, so give the Tweneboa priest and Yaa Achiaa to give to the Premier.""",0.6758599281311035
Take your time and go back to the history.,youtube comments,Ma wanko ne senna na kɔ hwɛ nkyɛmu no,Let's go together and listen to the news,0.1443636417388916
"It shouldn't be the down fall of Asanti,,,,u must own ,,,.",youtube comments,"Asante nntsemmo di nnsi adwen, wose wo ho","Thank you very much for your patience, we will get back to you",-0.015034659765660763
"Asantes are kind, they love strangers, Ewes, Nortners and the other tribes in Ghana hate strangers.",youtube comments,"Asantefo yɛ nyɛ nkakan, w'adom noagyafo, Ewefo ne Nabufuo ne Ghananii akoda so mu dodo do noagyafo","Ashantis are wise, you are blessed Ewes, Nzema, and all Ghanaians are equally blessed",0.6032677292823792
"Please the King of that time of war of Juaben, was Nana Kwaku Boateng.",youtube comments,"Juaben anananmu no ankobea nea ɔwɔ nehemaa no, na yɛfrɛ Nana Kwaku Boateng.","""This Juaben citizen who is a farmer greets his queen, and we call Nana Kwaku Boateng.""",0.7082786560058594
Which Ashanti King was able to conquer Dahomey and Nigeria and togo.,youtube comments,Yɛfrɛ hwan ne Asantehene a ɔkyɛe no Dahomey ne Naijeria ne Togo?,"""Who made the Asantehene rule Dahomey, Nigeria, and Togo?""",0.6088643074035645
The last part nkoaa is wrong.,youtube comments,Sika no nkoaa yɛ dɛn?,What is the price of the money?,-0.009490241296589375
He returned as still the Asantehene.,youtube comments,Ɔgyae no ba so̓ a Ɔyɛ no so̓ Asantehene.,He has enthroned him as the Asantehene.,0.6357701420783997
The kumasihene takes care of the whole.,youtube comments,Kumasihene deegyee mu dodo,The Kumasi King is very generous,0.6247864961624146
Lawyer Anokye Frimpong is a historian.,youtube comments,Layaa Anokye Frimpong yɛ abakansesefo.,Rebecca Anokye Frimpong is a lawyer,0.7724993228912354
